final,question,sentence,word,page,weight,evidence
False,15,1,13,Recession in the United States,0.00,"{'Gpr_confidence': -0.08285452255533333, 'Length_char': 181, 'Length_word': 33, 'Length_guess': 30, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 5, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.4022222222222222, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,1,19,Recession in the United States,0.00,"{'Gpr_confidence': -0.027012519213333336, 'Length_char': 223, 'Length_word': 39, 'Length_guess': 30, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 5, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.4955555555555556, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,1,24,Recession in the United States,0.00,"{'Gpr_confidence': -0.021041150508833335, 'Length_char': 251, 'Length_word': 44, 'Length_guess': 30, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 5, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.5577777777777778, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,1,25,Recession in the United States,0.00,"{'Gpr_confidence': -0.0169875948305, 'Length_char': 258, 'Length_word': 45, 'Length_guess': 30, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 5, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.5733333333333334, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,2,7,Recession,0.00,"{'Gpr_confidence': -0.054271463, 'Length_char': 298, 'Length_word': 52, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.6622222222222223, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,2,12,Recession,0.00,"{'Gpr_confidence': -0.11127888999999999, 'Length_char': 337, 'Length_word': 57, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.7488888888888889, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,2,13,Recession,0.00,"{'Gpr_confidence': -0.137365205, 'Length_char': 345, 'Length_word': 58, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.7666666666666667, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,3,5,Recession,0.00,"{'Gpr_confidence': -0.09783291699999999, 'Length_char': 382, 'Length_word': 63, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.8488888888888889, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,3,10,Recession,0.00,"{'Gpr_confidence': -0.127266875, 'Length_char': 417, 'Length_word': 68, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.9266666666666666, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,3,14,Recession,0.00,"{'Gpr_confidence': -0.12057023, 'Length_char': 437, 'Length_word': 72, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.9711111111111111, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,4,7,Recession,0.00,"{'Gpr_confidence': -0.08884129775, 'Length_char': 477, 'Length_word': 79, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.06, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,4,13,Recession in the United States,0.00,"{'Gpr_confidence': -0.17438038101666664, 'Length_char': 511, 'Length_word': 85, 'Length_guess': 30, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 5, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.1355555555555557, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,15,4,19,Recession,0.00,"{'Gpr_confidence': -0.050466342500000004, 'Length_char': 548, 'Length_word': 91, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.2177777777777778, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
True,15,5,6,Recession,0.00,"{'Gpr_confidence': -0.0214437193, 'Length_char': 589, 'Length_word': 97, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.308888888888889, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.True_}"
True,15,5,11,Recession,0.00,"{'Gpr_confidence': -0.054524509049999996, 'Length_char': 628, 'Length_word': 102, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.3955555555555557, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.True_}"
False,15,6,7,Economic recession,0.00,"{'Gpr_confidence': -0.15181281275343333, 'Length_char': 666, 'Length_word': 109, 'Length_guess': 18, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.48, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
True,15,6,11,Recession,0.00,"{'Gpr_confidence': -0.06938804527499999, 'Length_char': 705, 'Length_word': 113, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.5666666666666667, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.True_}"
True,15,6,11,Recession,0.00,"{'Gpr_confidence': -0.06938804527499999, 'Length_char': 705, 'Length_word': 113, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.5666666666666667, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.True_}"
False,16,0,6,Needle,0.00,"{'Gpr_confidence': -0.33787924337, 'Length_char': 36, 'Length_word': 6, 'Length_guess': 6, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.08, 'RunPosition_early_question': 1, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,16,0,15,Kuan (instrument),0.00,"{'Gpr_confidence': -0.5917632406, 'Length_char': 73, 'Length_word': 15, 'Length_guess': 17, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 1, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.1622222222222222, 'RunPosition_early_question': 1, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,16,0,20,Kuan (weapon),0.00,"{'Gpr_confidence': -0.52795092424, 'Length_char': 102, 'Length_word': 20, 'Length_guess': 13, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 1, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.22666666666666666, 'RunPosition_early_question': 1, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,16,1,6,Crossbow,0.00,"{'Gpr_confidence': -0.81399023405, 'Length_char': 140, 'Length_word': 26, 'Length_guess': 8, 'Length_ten_points': 0, 'Frequency_guess': 0.6931471805599453, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.3111111111111111, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
