ID,Statement Number,Word Count,Sentence Number,Chunk ID,Chunk,Answer,Confidence Score,Answered?
34,34,12,3," In 1987, the G.I. Joe team almost had a surprising new member:",fb71d47e,Correct.,-2.75611825e-07,No
34,34,14,4," In 1987, the G.I. Joe team almost had a surprising new member: Rocky Balboa!",9c4874a7,Correct.,-2.75611825e-07,No
34,34,15,5," In 1987, the G.I. Joe team almost had a surprising new member: Rocky Balboa! Yes,",c7ed1e0a,Correct.,-1.4200043e-05,No
34,34,25,6," In 1987, the G.I. Joe team almost had a surprising new member: Rocky Balboa! Yes, Hasbro planned to release a Rocky figure in the G.I.",00e82c52,Correct.,-2.1601e-07,No
34,34,39,7," In 1987, the G.I. Joe team almost had a surprising new member: Rocky Balboa! Yes, Hasbro planned to release a Rocky figure in the G.I. Joe toyline with Sylvester Stallone's likeness and a Cobra boxer for him to fight!",9a2c063d,Correct.,-0.00335837822285,No
34,34,45,8," In 1987, the G.I. Joe team almost had a surprising new member: Rocky Balboa! Yes, Hasbro planned to release a Rocky figure in the G.I. Joe toyline with Sylvester Stallone's likeness and a Cobra boxer for him to fight! And while neither figure was released,",495b0b9e,"Um, actually, the Rocky Balboa figure was released in 1987, but it was by the toy company Remco, not Hasbro, and it was not part of the G.I. Joe toyline.",-0.09520158845630453,Yes
34,34,56,9," In 1987, the G.I. Joe team almost had a surprising new member: Rocky Balboa! Yes, Hasbro planned to release a Rocky figure in the G.I. Joe toyline with Sylvester Stallone's likeness and a Cobra boxer for him to fight! And while neither figure was released, Rocky did get a Joe character profile in Marvel Comics' G.I.",eb7cca37,"Um, actually, while Rocky Balboa did receive a G.I. Joe character profile in Marvel Comics' *G.I. Joe: Order of Battle #2* in 1986, it was later retracted, and he was excluded from official G.I. Joe continuity, so this did not continue in the series.",-154.0225057846667,No
34,34,61,10," In 1987, the G.I. Joe team almost had a surprising new member: Rocky Balboa! Yes, Hasbro planned to release a Rocky figure in the G.I. Joe toyline with Sylvester Stallone's likeness and a Cobra boxer for him to fight! And while neither figure was released, Rocky did get a Joe character profile in Marvel Comics' G.I. Joe Order of Battle #2,",c6a9ee3c,Correct.,-1.867018045e-05,No
34,34,82,11," In 1987, the G.I. Joe team almost had a surprising new member: Rocky Balboa! Yes, Hasbro planned to release a Rocky figure in the G.I. Joe toyline with Sylvester Stallone's likeness and a Cobra boxer for him to fight! And while neither figure was released, Rocky did get a Joe character profile in Marvel Comics' G.I. Joe Order of Battle #2, only for the next issue to have a retraction stating ""ROCKY is not and has never been a member of G.I.",7114ba30,Correct.,-7.524265e-07,No
34,34,83,12," In 1987, the G.I. Joe team almost had a surprising new member: Rocky Balboa! Yes, Hasbro planned to release a Rocky figure in the G.I. Joe toyline with Sylvester Stallone's likeness and a Cobra boxer for him to fight! And while neither figure was released, Rocky did get a Joe character profile in Marvel Comics' G.I. Joe Order of Battle #2, only for the next issue to have a retraction stating ""ROCKY is not and has never been a member of G.I. Joe.""",fa71abca,Correct.,-6.3322285e-07,No
35,35,7,1," Regardless of your class in Elden Ring,",7b5747c2,Correct.,-1.1696393e-06,No
35,35,12,2," Regardless of your class in Elden Ring, you play as a Depraved,",dd5ecc9c,"Um, actually, Depraved is not a playable class in *Elden Ring*. The class you're referring to is called the Wretch, and players are not required to play as this class; they can choose from a variety of starting classes.",-0.1834372066335806,Yes
35,35,27,3," Regardless of your class in Elden Ring, you play as a Depraved, a member of a group of outcasts who are meant to ascend to Elden Lordship.",31f99a5c,"Um, actually, not all players in *Elden Ring* play as a Depraved (or Wretch) regardless of class. Players can choose from a variety of starting classes, such as the Vagabond, Astrologer, Samurai, and others.

Um, actually, the Depraved (or Wretch) is not a group of outcasts in the lore of *Elden Ring*. It is simply a starting class with minimal equipment and stats, not tied to any specific lore.

Um, actually, the narrative of *Elden Ring* does not state that the Depraved (or Wretch) are meant to ascend to Elden Lordship. The journey toward becoming Elden Lord is not tied to any specific class.",-0.184949598080408,Yes
35,35,55,4," Regardless of your class in Elden Ring, you play as a Depraved, a member of a group of outcasts who are meant to ascend to Elden Lordship. The Depraved are descended from the first Elden Lord Godfrey and his warriors after Marika deprived them of grace - but it is unknown why Marika exciled them.",1e45a0fa,"Um, actually, it is not a confirmed fact that Marika directly exiled the Depraved, as the game's lore does not explicitly clarify her role or motive in their exile. Additionally, the term ""Depraved"" is not commonly used to refer to the Tarnished in official lore.",-0.3442023844074159,Yes
36,36,9,1," In the first episode of the 1980s cartoon Thundercats,",28f44171,Correct.,-7.524265e-07,No
36,36,35,2," In the first episode of the 1980s cartoon Thundercats, ""Exodus,"" the nobility of the planet of Thundera is forced to escape their exploding planet in the Royal Flagship with little more than their ceremonial robes.",ebdcf4d2,Correct.,-1.2292411e-06,No
36,36,36,3," In the first episode of the 1980s cartoon Thundercats, ""Exodus,"" the nobility of the planet of Thundera is forced to escape their exploding planet in the Royal Flagship with little more than their ceremonial robes. Luckily,",51c77d2b,Correct.,-0.48704282008325,No
36,36,39,4," In the first episode of the 1980s cartoon Thundercats, ""Exodus,"" the nobility of the planet of Thundera is forced to escape their exploding planet in the Royal Flagship with little more than their ceremonial robes. Luckily, Thundera's greatest warrior,",c1b10580,Correct.,-5.73621e-07,No
36,36,40,5," In the first episode of the 1980s cartoon Thundercats, ""Exodus,"" the nobility of the planet of Thundera is forced to escape their exploding planet in the Royal Flagship with little more than their ceremonial robes. Luckily, Thundera's greatest warrior, Jaga,",d827b966,"Um, actually, Jaga did not ""luckily escape"" the exploding planet of Thundera. He piloted the Royal Flagship to help the ThunderCats escape but sacrificed himself during the journey. Additionally, the nobility of Thundera did not escape aboard the Royal Flagship. They perished during Thundera's destruction.",-0.24016660477708132,Yes
36,36,62,6," In the first episode of the 1980s cartoon Thundercats, ""Exodus,"" the nobility of the planet of Thundera is forced to escape their exploding planet in the Royal Flagship with little more than their ceremonial robes. Luckily, Thundera's greatest warrior, Jaga, is able to provide them with new uniforms and some unique weapons that will help them adapt to their newly adopted planet,",f94c76ed,Correct.,-4.5441732e-07,No
36,36,64,7," In the first episode of the 1980s cartoon Thundercats, ""Exodus,"" the nobility of the planet of Thundera is forced to escape their exploding planet in the Royal Flagship with little more than their ceremonial robes. Luckily, Thundera's greatest warrior, Jaga, is able to provide them with new uniforms and some unique weapons that will help them adapt to their newly adopted planet, Third Earth.",6bc47eee,"Um, actually, Jaga was not explicitly referred to as ""Thundera's greatest warrior"" in the first episode of *Thundercats*, and he did not provide unique weapons to the nobility of Thundera. The characters already possessed their weapons.",-0.11222067560763424,Yes
36,36,64,8," In the first episode of the 1980s cartoon Thundercats, ""Exodus,"" the nobility of the planet of Thundera is forced to escape their exploding planet in the Royal Flagship with little more than their ceremonial robes. Luckily, Thundera's greatest warrior, Jaga, is able to provide them with new uniforms and some unique weapons that will help them adapt to their newly adopted planet, Third Earth. ",211341e1,"Um, actually, Jaga did not provide the nobility of Thundera with new uniforms or unique weapons in the first episode, ""Exodus."" The characters' uniforms changed due to their growth during stasis, and the unique weapons were ancient artifacts they already possessed. Additionally, Thundera's nobility was not planning to adapt to Third Earth in the first episode; they ended up there as a result of fleeing their dying planet.",-0.2531812336924447,Yes
37,37,9,1," Casper the Friendly Ghost's closest relatives are his uncles,",09e71517,Correct.,-6.3322285e-07,No
37,37,12,2," Casper the Friendly Ghost's closest relatives are his uncles, the Ghostly Trio,",620750ea,Correct.,-9.3123195e-07,No
37,37,15,3," Casper the Friendly Ghost's closest relatives are his uncles, the Ghostly Trio, originally named Fatso,",257c7155,"Um, actually, the Ghostly Trio were not originally named Fatso. Their individual names (Fatso, Stinkie, and Stretch) were introduced in later adaptations. Early depictions referred to them simply as ""The Ghostly Trio"" without fixed names.",-0.30242648423124924,Yes
37,37,16,4," Casper the Friendly Ghost's closest relatives are his uncles, the Ghostly Trio, originally named Fatso, Fusso,",6b41fd2c,"Um, actually, Casper the Friendly Ghost's uncles, the Ghostly Trio, are named Fatso, Stretch, and Stinkie, not Fatso and Fusso. There is no character named Fusso in their history.",-0.12786002769543361,Yes
37,37,21,5," Casper the Friendly Ghost's closest relatives are his uncles, the Ghostly Trio, originally named Fatso, Fusso, and Lazo then renamed Strech,",17039272,"Um, actually, the Ghostly Trio were originally named Fatso, Stinky, and Stretch—not Fatso, Fusso, and Lazo. Additionally, only one member, Stretch, retained his name in later adaptations, while the others were renamed Fatso and Stinkie.",-0.20029262654512198,Yes
37,37,22,6," Casper the Friendly Ghost's closest relatives are his uncles, the Ghostly Trio, originally named Fatso, Fusso, and Lazo then renamed Strech, Fatso,",5e7df93c,"Um, actually, the modern names of the Ghostly Trio are Stretch, Fatso, and Stinkie, not just Stretch and Fatso.",-0.11267718888419734,Yes
37,37,24,7," Casper the Friendly Ghost's closest relatives are his uncles, the Ghostly Trio, originally named Fatso, Fusso, and Lazo then renamed Strech, Fatso, and Stinkie.",aa350ee5,Correct.,-4.8471095499999995e-05,No
37,37,28,8," Casper the Friendly Ghost's closest relatives are his uncles, the Ghostly Trio, originally named Fatso, Fusso, and Lazo then renamed Strech, Fatso, and Stinkie. The trio hates humans,",b20ed9cd,Correct.,-0.0394467262411,No
37,37,41,9," Casper the Friendly Ghost's closest relatives are his uncles, the Ghostly Trio, originally named Fatso, Fusso, and Lazo then renamed Strech, Fatso, and Stinkie. The trio hates humans, whom they call ""fleshies"" and ""bonebags,"" but provided quite profitable for Harvey Comics,",7d43a20f,Correct.,-1.3484448e-06,No
37,37,59,10," Casper the Friendly Ghost's closest relatives are his uncles, the Ghostly Trio, originally named Fatso, Fusso, and Lazo then renamed Strech, Fatso, and Stinkie. The trio hates humans, whom they call ""fleshies"" and ""bonebags,"" but provided quite profitable for Harvey Comics, which claimed the Ghostbusters logo infringed on Fatso's likeness and won a $50 million lawsuit against Columbia Pictures.",f74c0961,"Um, actually, Harvey Comics did not win a $50 million lawsuit against Columbia Pictures over the Ghostbusters logo. The lawsuit was dismissed, and no such amount was awarded.",-0.03945214733994143,Yes
37,37,59,11," Casper the Friendly Ghost's closest relatives are his uncles, the Ghostly Trio, originally named Fatso, Fusso, and Lazo then renamed Strech, Fatso, and Stinkie. The trio hates humans, whom they call ""fleshies"" and ""bonebags,"" but provided quite profitable for Harvey Comics, which claimed the Ghostbusters logo infringed on Fatso's likeness and won a $50 million lawsuit against Columbia Pictures. ",f99d911d,"Um, actually, Harvey Comics did not win a $50 million lawsuit against Columbia Pictures over the Ghostbusters logo allegedly infringing on Fatso's likeness. There is no evidence to substantiate this claim.",-0.12491846724398732,Yes
38,38,2,1," In 2008,",50c7631f,Correct.,-8.120283e-07,No
38,38,13,2," In 2008, a seemingly simple counting problem tore apart the Bodybuilding.com user forum.",4314b334,Correct.,-1.266445625e-06,No
38,38,38,3," In 2008, a seemingly simple counting problem tore apart the Bodybuilding.com user forum. Users with names like ""scrawny2studly"" simply could not agree on the basic math of how many total reps you would rack up over multiple sets,",cf70bf07,Correct.,-0.009076729444800001,No
38,38,52,4," In 2008, a seemingly simple counting problem tore apart the Bodybuilding.com user forum. Users with names like ""scrawny2studly"" simply could not agree on the basic math of how many total reps you would rack up over multiple sets, leading to furious arguments and sick burns like ""On your way back from work,",94005c8f,Correct.,-7.524265e-07,No
38,38,60,5," In 2008, a seemingly simple counting problem tore apart the Bodybuilding.com user forum. Users with names like ""scrawny2studly"" simply could not agree on the basic math of how many total reps you would rack up over multiple sets, leading to furious arguments and sick burns like ""On your way back from work, stop by a 2nd grade class and learn.""",e4923c7f,Correct.,-4.5441732e-07,No
39,39,12,1," Whether it's from a wrestling match or an extremely intense DDR session,",4f3ae89c,Correct.,-1.1696393e-06,No
39,39,17,2," Whether it's from a wrestling match or an extremely intense DDR session, muscle injuries are the worst.",6916b197,"Um, actually, while muscle injuries can be painful and debilitating, they are not universally considered ""the worst"" type of injuries, as more severe injuries like spinal cord damage or traumatic brain injuries often have greater long-term consequences.",-0.165949461270602,Yes
39,39,20,3," Whether it's from a wrestling match or an extremely intense DDR session, muscle injuries are the worst. After the injury,",be1324dc,"Um, actually, muscle injuries are not universally considered the worst type of injury; more critical injuries such as traumatic brain injuries or spinal cord injuries are often worse.",-0.17364246618503126,Yes
39,39,24,4," Whether it's from a wrestling match or an extremely intense DDR session, muscle injuries are the worst. After the injury, should you ice it,",10168e56,Correct.,-6.3322285e-07,No
39,39,30,5," Whether it's from a wrestling match or an extremely intense DDR session, muscle injuries are the worst. After the injury, should you ice it, or heat it up? Turns out,",13f8e618,"Um, actually, you should not heat a muscle injury immediately after it occurs, as this can increase swelling and inflammation. Use ice instead during the first 48 hours. Heat can be used later in the recovery process.",-0.19672961248924456,Yes
39,39,31,6," Whether it's from a wrestling match or an extremely intense DDR session, muscle injuries are the worst. After the injury, should you ice it, or heat it up? Turns out, both!",bdee1757,Correct.,-8.120283e-07,No
39,39,39,7," Whether it's from a wrestling match or an extremely intense DDR session, muscle injuries are the worst. After the injury, should you ice it, or heat it up? Turns out, both! You should ice your injuries for 20 minutes,",a6e902ae,Correct.,-6.3322285e-07,No
39,39,45,8," Whether it's from a wrestling match or an extremely intense DDR session, muscle injuries are the worst. After the injury, should you ice it, or heat it up? Turns out, both! You should ice your injuries for 20 minutes, followed immediately with a heat treatment.",1b03da2b,"Um, actually, while icing injuries for 20 minutes is commonly recommended, immediately following it with a heat treatment is not universally advised and may depend on the type and severity of the injury.",-0.19268897696932002,Yes
39,39,58,9," Whether it's from a wrestling match or an extremely intense DDR session, muscle injuries are the worst. After the injury, should you ice it, or heat it up? Turns out, both! You should ice your injuries for 20 minutes, followed immediately with a heat treatment. Heat can also be used on chronic conditions and regular aches and pains.",8fa76e0b,Correct.,-1.1696393e-06,No
39,39,58,10," Whether it's from a wrestling match or an extremely intense DDR session, muscle injuries are the worst. After the injury, should you ice it, or heat it up? Turns out, both! You should ice your injuries for 20 minutes, followed immediately with a heat treatment. Heat can also be used on chronic conditions and regular aches and pains. ",ce05ac43,Correct.,-5.73621e-07,No
40,40,15,1," On ""Doctor Who,"" The Doctor and his various companions travel through time on the TARDIS,",429a9795,Correct.,-3.948155e-07,No
40,40,27,2," On ""Doctor Who,"" The Doctor and his various companions travel through time on the TARDIS, with each episode focused on seeing Earth throughout many different time periods.",047a6985,"Um, actually, not every episode of ""Doctor Who"" focuses on seeing Earth in different time periods. Many episodes take place on alien planets or in fictional settings beyond Earth.",-0.14001459329052857,Yes
41,41,10,1," In the first video game in the Resident Evil series,",62f5359c,Correct.,-1.1696393e-06,No
41,41,27,2," In the first video game in the Resident Evil series, players fight off zombies and other creatures scientifically created in labs by Cyberdyne Systems in Raccoon City.",7a868e18,"Um, actually, the creatures in the first video game in the Resident Evil series were created by the Umbrella Corporation, not Cyberdyne Systems.",-0.1602971857862833,Yes
42,42,5,1," When it comes to Superman,",8ae8b76a,Correct.,-3.948155e-07,No
42,42,11,2," When it comes to Superman, the letter ""L"" stands for ""love"".",cd4b79c8,"Um, actually, the letter ""L"" is not explicitly stated to represent ""love"" in Superman-related stories or media. While it is associated with characters like Lois Lane and Lex Luthor, it does not officially symbolize ""love.""",-0.1828200531963788,Yes
42,42,19,3," When it comes to Superman, the letter ""L"" stands for ""love"". The hero's romantic entanglements include readhead Lana Lang,",aed3be7d,Correct.,-1.56408165e-07,No
42,42,23,4," When it comes to Superman, the letter ""L"" stands for ""love"". The hero's romantic entanglements include readhead Lana Lang, the blonde Kara Zor-El,",35996e1c,"Um, actually, Kara Zor-El is Superman's cousin and is not portrayed as a romantic interest in official media.",-0.11045186845836041,Yes
42,42,28,5," When it comes to Superman, the letter ""L"" stands for ""love"". The hero's romantic entanglements include readhead Lana Lang, the blonde Kara Zor-El, who is his fellow Kryptonian,",dacfc516,"Um, actually, Kara Zor-El is not one of Superman's romantic partners; she is his cousin. Their relationship is familial, not romantic.",-0.065074809732695,Yes
42,42,35,6," When it comes to Superman, the letter ""L"" stands for ""love"". The hero's romantic entanglements include readhead Lana Lang, the blonde Kara Zor-El, who is his fellow Kryptonian, and of course the brunette Lois Lane.",f2afa68c,"Um, actually, Superman does not have a romantic entanglement with Kara Zor-El. She is his cousin, and their relationship is familial, not romantic.",-0.05260910293485395,Yes
43,43,4,1," In Super Mario 64,",80e0d680,Correct.,-6.3322285e-07,No
43,43,24,2," In Super Mario 64, Mario enters paintings in Princess Peach's Castle in order to collect the 120 Power Stars required to rescue the princess.",675e3ceb,"Um, actually, Mario does not need to collect all 120 Power Stars to rescue Princess Peach in Super Mario 64. Only 70 Power Stars are required to access the final level and rescue her.",-0.11295143546319343,Yes
43,43,44,3," In Super Mario 64, Mario enters paintings in Princess Peach's Castle in order to collect the 120 Power Stars required to rescue the princess. Big Boo's Haunt is unique among the 15 main courses as the only level that Mario enters through an enemy.",3d43390c,Correct.,-1.0504357e-06,No
43,43,57,4," In Super Mario 64, Mario enters paintings in Princess Peach's Castle in order to collect the 120 Power Stars required to rescue the princess. Big Boo's Haunt is unique among the 15 main courses as the only level that Mario enters through an enemy. The level's entrance can be found inside a Boo enemy in the courtyard.",bc99957d,Correct.,-8.120283e-07,No
43,43,57,5," In Super Mario 64, Mario enters paintings in Princess Peach's Castle in order to collect the 120 Power Stars required to rescue the princess. Big Boo's Haunt is unique among the 15 main courses as the only level that Mario enters through an enemy. The level's entrance can be found inside a Boo enemy in the courtyard. ",e5abc79a,Correct.,-8.120283e-07,No
44,44,8,1," The events of the ""John Wick"" film series,",3f50c2df,Correct.,-1.504852925e-06,No
44,44,17,2," The events of the ""John Wick"" film series, based on the graphic novel of the same name,",33973332,"Um, actually, the ""John Wick"" film series is not based on a graphic novel. It is an original creation by screenwriter Derek Kolstad, though it later inspired a comic book series.",-0.09864640698677377,Yes
44,44,24,3," The events of the ""John Wick"" film series, based on the graphic novel of the same name, begin with the death of a dog.",b152a726,"Um, actually, the ""John Wick"" film series was not based on a graphic novel. It is an original screenplay written by Derek Kolstad.",-0.05154517987151033,Yes
44,44,34,4," The events of the ""John Wick"" film series, based on the graphic novel of the same name, begin with the death of a dog. Daisy is a puppy given to John by his wife,",45cd6e09,Correct.,-5.140192e-07,No
44,44,35,5," The events of the ""John Wick"" film series, based on the graphic novel of the same name, begin with the death of a dog. Daisy is a puppy given to John by his wife, Helen,",ebcc41b3,Correct.,-3.948155e-07,No
44,44,36,6," The events of the ""John Wick"" film series, based on the graphic novel of the same name, begin with the death of a dog. Daisy is a puppy given to John by his wife, Helen, posthumously,",46d76191,Correct.,-4.5441732e-07,No
44,44,48,7," The events of the ""John Wick"" film series, based on the graphic novel of the same name, begin with the death of a dog. Daisy is a puppy given to John by his wife, Helen, posthumously, because she knew that he would need help coping with his grief.",cd83588e,Correct.,-6.3322285e-07,No
44,44,63,8," The events of the ""John Wick"" film series, based on the graphic novel of the same name, begin with the death of a dog. Daisy is a puppy given to John by his wife, Helen, posthumously, because she knew that he would need help coping with his grief. When the dog is killed by a thug during a successful theft of John's Mustang,",1ea8c5ff,Correct.,-1.58685215e-06,No
44,44,74,9," The events of the ""John Wick"" film series, based on the graphic novel of the same name, begin with the death of a dog. Daisy is a puppy given to John by his wife, Helen, posthumously, because she knew that he would need help coping with his grief. When the dog is killed by a thug during a successful theft of John's Mustang, John Wick returns to his former life as an assassin/hit man.",bb471b88,Correct.,-3.948155e-07,No
45,45,10,1," In the world of the Hitchhiker's Guide to the Galaxy,",375f6015,Correct.,-1.52725035e-06,No
45,45,17,2," In the world of the Hitchhiker's Guide to the Galaxy, there are a lot of swear words,",aa2e9be1,"Um, actually, the world of ""The Hitchhiker's Guide to the Galaxy"" does not contain a lot of swear words. Explicit swearing is largely absent, and fictional euphemisms like ""Belgium"" are used instead.",-0.20450219593195418,Yes
45,45,44,3," In the world of the Hitchhiker's Guide to the Galaxy, there are a lot of swear words, including ""joojooflop,"" ""swut,"" and ""turlingdrome."" But the most foul curse word anyone can imagine is ""Belgium,"" which cannot be published except in serious screenplays for artsy movies.",9c66e61d,"Um, actually, ""joojooflop,"" ""swut,"" and ""turlingdrome"" are not recognized as swear words in the *Hitchhiker's Guide to the Galaxy* universe. Additionally, while ""Belgium"" is humorously described as the most offensive word in the galaxy, the restriction on its publication being limited to ""serious screenplays for artsy movies"" is not stated in the series.",-0.13760151201409976,Yes
45,45,56,4," In the world of the Hitchhiker's Guide to the Galaxy, there are a lot of swear words, including ""joojooflop,"" ""swut,"" and ""turlingdrome."" But the most foul curse word anyone can imagine is ""Belgium,"" which cannot be published except in serious screenplays for artsy movies. Earth was destroyed because we named a country after this taboo word.",3181804c,"Um, actually, Earth was destroyed in *The Hitchhiker's Guide to the Galaxy* by a Vogon constructor fleet to make way for a hyperspace bypass. This was not due to humans naming a country after the taboo word ""Belgium.""",-0.25385371344416374,Yes
46,46,6,1," Tabletop games like Dungeons and Dragons,",6a79ce7e,Correct.,-7.524265e-07,No
46,46,7,2," Tabletop games like Dungeons and Dragons, Warhammer,",7140057e,Correct.,-7.524265e-07,No
46,46,10,3," Tabletop games like Dungeons and Dragons, Warhammer, Magic the Gathering,",c025886d,Correct.,-5.140192e-07,No
46,46,29,4," Tabletop games like Dungeons and Dragons, Warhammer, Magic the Gathering, and Monopoly are all similar because they each require dice and miniatures that can move around during their gameplay.",33ec8e46,"Um, actually, Magic: The Gathering does not require dice or miniatures that move around during gameplay, and Monopoly uses tokens rather than miniatures for player movement, making the claim that all these games require both dice and miniatures inaccurate.",-0.2665340958521603,Yes
47,47,6,1, After being rescued from a pod,d8adfc0b,Correct.,-0.0013204481209999998,No
47,47,12,1, After being rescued from a pod full of goo designed to keep,fe1fed29,Correct.,-0.0002169810775,No
47,47,18,1, After being rescued from a pod full of goo designed to keep his brain his brain busy so,603b676e,Correct.,-6.630610850000001e-06,No
47,47,24,1, After being rescued from a pod full of goo designed to keep his brain his brain busy so the Machines could use him as,2411f863,Correct.,-2.100871165e-06,No
47,47,30,1, After being rescued from a pod full of goo designed to keep his brain his brain busy so the Machines could use him as part of a neural network they,097d0d49,Correct.,-0.0004565437765,No
47,47,31,1," After being rescued from a pod full of goo designed to keep his brain his brain busy so the Machines could use him as part of a neural network they control,",bdce2f6a,Correct.,-1.76565765e-06,No
47,47,47,2," After being rescued from a pod full of goo designed to keep his brain his brain busy so the Machines could use him as part of a neural network they control, Neo learns that his whole life has been lived in a computer simulation called the Matrix.",79247d72,Correct.,-0.12596957941731998,No
47,47,49,3," After being rescued from a pod full of goo designed to keep his brain his brain busy so the Machines could use him as part of a neural network they control, Neo learns that his whole life has been lived in a computer simulation called the Matrix. Soon after,",374d00ef,"Um, actually, while Neo was rescued from a pod and learned that his life was lived in a computer simulation called the Matrix, the Machines use humans as an energy source, not explicitly as part of a neural network they control.",-0.30206687867144866,Yes
47,47,68,4," After being rescued from a pod full of goo designed to keep his brain his brain busy so the Machines could use him as part of a neural network they control, Neo learns that his whole life has been lived in a computer simulation called the Matrix. Soon after, he has kung fu powers uploaded to his mind and battles a series of sentient programs to free humanity.",cb06b2fe,Correct.,-4.5441732e-07,No
48,48,11,1," While the original Star Trek TV series theme song is iconic,",563bf568,Correct.,-0.00045600736,No
48,48,20,2," While the original Star Trek TV series theme song is iconic, many people don't realize that it actually has lyrics!",784ee689,Correct.,-3.3521365e-07,No
48,48,23,3," While the original Star Trek TV series theme song is iconic, many people don't realize that it actually has lyrics! The seldom-heard words,",e69039b1,Correct.,-6.3322285e-07,No
48,48,30,4," While the original Star Trek TV series theme song is iconic, many people don't realize that it actually has lyrics! The seldom-heard words, written by the song's composer Alexander Courage,",652a8d60,Correct.,-9.908711e-06,No
48,48,34,5," While the original Star Trek TV series theme song is iconic, many people don't realize that it actually has lyrics! The seldom-heard words, written by the song's composer Alexander Courage, include the immortal lines:",e0b1c3bf,"Um, actually, while Alexander Courage composed the theme music for the original Star Trek TV series, the lyrics were written by Gene Roddenberry, not Courage.",-0.19392820123697904,Yes
48,48,57,6," While the original Star Trek TV series theme song is iconic, many people don't realize that it actually has lyrics! The seldom-heard words, written by the song's composer Alexander Courage, include the immortal lines: Beyond the rim of the star light
My love is wondering in star flight
I know he'll find in star clustered reaches
Love,",bb7ea5ec,"Um, actually, the lyrics of the Star Trek theme song referenced in the statement are not accurate. While Gene Roddenberry did write lyrics to the theme composed by Alexander Courage, they are not the lines mentioned in the statement. Additionally, these lyrics were never included in the show's broadcasts.",-0.5140256418286714,Yes
48,48,59,7," While the original Star Trek TV series theme song is iconic, many people don't realize that it actually has lyrics! The seldom-heard words, written by the song's composer Alexander Courage, include the immortal lines: Beyond the rim of the star light
My love is wondering in star flight
I know he'll find in star clustered reaches
Love, strange love,",ae77b032,"Um, actually, Gene Roddenberry, not Alexander Courage, wrote the lyrics to the original Star Trek TV series theme song, and the lyrics were added later without Courage's involvement.",-0.268330017868793,Yes
48,48,63,8," While the original Star Trek TV series theme song is iconic, many people don't realize that it actually has lyrics! The seldom-heard words, written by the song's composer Alexander Courage, include the immortal lines: Beyond the rim of the star light
My love is wondering in star flight
I know he'll find in star clustered reaches
Love, strange love, a star woman teaches",d5c7be47,"Um, actually, the lyrics for the Star Trek theme song were written by Gene Roddenberry, not Alexander Courage, and the quoted lyrics do not match the actual ones written by Roddenberry.",-0.18538941216029323,Yes
49,49,9,1," Having trouble studying all those nerd-culture facts before Um,",024a1b39,Correct.,-0.10070744822285001,No
49,49,14,2," Having trouble studying all those nerd-culture facts before Um, Actually? Try the Pomodoro Technique!",fbe3e426,Correct.,-3.948155e-07,No
49,49,21,3," Having trouble studying all those nerd-culture facts before Um, Actually? Try the Pomodoro Technique! Developed by Fanscesco Cirillo in the '80s,",29ea8d44,Correct.,-7.524265e-07,No
49,49,36,4," Having trouble studying all those nerd-culture facts before Um, Actually? Try the Pomodoro Technique! Developed by Fanscesco Cirillo in the '80s, it originally used a tomato-shaped kitchen timer to help maintain focus while working or studying.",51b3e1d4,Correct.,-5.73621e-07,No
49,49,49,5," Having trouble studying all those nerd-culture facts before Um, Actually? Try the Pomodoro Technique! Developed by Fanscesco Cirillo in the '80s, it originally used a tomato-shaped kitchen timer to help maintain focus while working or studying. You can set the timer for the standard pomodoro length of 55 minutes,",24403b26,"Um, actually, the standard Pomodoro Technique session is 25 minutes, not 55 minutes.",-0.0627730466702725,Yes
49,49,57,6," Having trouble studying all those nerd-culture facts before Um, Actually? Try the Pomodoro Technique! Developed by Fanscesco Cirillo in the '80s, it originally used a tomato-shaped kitchen timer to help maintain focus while working or studying. You can set the timer for the standard pomodoro length of 55 minutes, and focus entirely on the task at hand.",c79adea4,"Um, actually, the standard Pomodoro Technique length is 25 minutes of focused work, not 55 minutes.",-0.01131027178999913,Yes
49,49,61,7," Having trouble studying all those nerd-culture facts before Um, Actually? Try the Pomodoro Technique! Developed by Fanscesco Cirillo in the '80s, it originally used a tomato-shaped kitchen timer to help maintain focus while working or studying. You can set the timer for the standard pomodoro length of 55 minutes, and focus entirely on the task at hand. Once the timer rings,",dd83b246,"Um, actually, the standard Pomodoro length is 25 minutes, not 55 minutes.",-0.02414265113676842,Yes
49,49,70,8," Having trouble studying all those nerd-culture facts before Um, Actually? Try the Pomodoro Technique! Developed by Fanscesco Cirillo in the '80s, it originally used a tomato-shaped kitchen timer to help maintain focus while working or studying. You can set the timer for the standard pomodoro length of 55 minutes, and focus entirely on the task at hand. Once the timer rings, you get a 5-10 minute break before starting over.",7c485b66,"Um, actually, the Pomodoro Technique specifies taking a 5-minute break after each 25-minute work session, not a 5-10 minute break. Additionally, it does not mandate starting over after the break; proceeding with another cycle is optional.",-0.21193793768273533,Yes
