final,page,weight,sentence,word,question,evidence,correctness
False,[HIDDEN],0.7,3,0,50,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Euclid', 'is_correct': True}",True
False,[HIDDEN],0.7,3,7,50,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Euclid', 'is_correct': True}",True
False,[HIDDEN],0.7,3,14,50,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Euclid', 'is_correct': True}",True
True,Euclid,0.8,4,0,50,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Euclid', 'is_correct': True}",True
True,Euclid,0.9,0,0,50,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Euclid', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,51,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Joseon Dynasty', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,51,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Joseon Dynasty', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,51,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Joseon Dynasty', 'is_correct': False}",False
False,[HIDDEN],0.7,1,7,51,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Joseon Dynasty', 'is_correct': False}",False
False,[HIDDEN],0.7,1,14,51,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Joseon Dynasty', 'is_correct': False}",False
False,[HIDDEN],0.7,1,21,51,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Joseon Dynasty', 'is_correct': False}",False
False,[HIDDEN],0.7,2,0,51,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Joseon Dynasty', 'is_correct': False}",False
False,[HIDDEN],0.7,2,7,51,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Joseon Dynasty', 'is_correct': True}",True
False,[HIDDEN],0.7,2,14,51,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Joseon Dynasty', 'is_correct': False}",False
True,Joseon Dynasty,0.8,2,21,51,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Joseon Dynasty', 'is_correct': True}",True
True,Joseon Dynasty,0.8,0,21,51,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Joseon Dynasty', 'is_correct': True}",True
False,[HIDDEN],0.7,0,7,52,"{'confidence': 0.7, 'final': False, 'ground_truth': 'speech', 'is_correct': False}",False
False,[HIDDEN],0.7,0,14,52,"{'confidence': 0.7, 'final': False, 'ground_truth': 'speech', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,52,"{'confidence': 0.7, 'final': False, 'ground_truth': 'speech', 'is_correct': False}",False
False,[HIDDEN],0.7,1,7,52,"{'confidence': 0.7, 'final': False, 'ground_truth': 'speech', 'is_correct': False}",False
False,[HIDDEN],0.7,1,14,52,"{'confidence': 0.7, 'final': False, 'ground_truth': 'speech', 'is_correct': False}",False
False,[HIDDEN],0.6,1,21,52,"{'confidence': 0.6, 'final': False, 'ground_truth': 'speech', 'is_correct': False}",False
False,[HIDDEN],0.7,2,0,52,"{'confidence': 0.7, 'final': False, 'ground_truth': 'speech', 'is_correct': True}",True
False,[HIDDEN],0.7,2,7,52,"{'confidence': 0.7, 'final': False, 'ground_truth': 'speech', 'is_correct': False}",False
False,[HIDDEN],0.7,2,14,52,"{'confidence': 0.7, 'final': False, 'ground_truth': 'speech', 'is_correct': True}",True
False,[HIDDEN],0.7,3,0,52,"{'confidence': 0.7, 'final': False, 'ground_truth': 'speech', 'is_correct': False}",False
False,[HIDDEN],0.7,3,7,52,"{'confidence': 0.7, 'final': False, 'ground_truth': 'speech', 'is_correct': True}",True
True,speech production,0.8,4,0,52,"{'confidence': 0.8, 'final': True, 'ground_truth': 'speech', 'is_correct': True}",True
True,speech,0.9,0,0,52,"{'confidence': 0.9, 'final': True, 'ground_truth': 'speech', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,53,"{'confidence': 0.4, 'final': False, 'ground_truth': 'polymerization reactions', 'is_correct': False}",False
False,[HIDDEN],0.6,0,14,53,"{'confidence': 0.6, 'final': False, 'ground_truth': 'polymerization reactions', 'is_correct': False}",False
False,[HIDDEN],0.6,1,0,53,"{'confidence': 0.6, 'final': False, 'ground_truth': 'polymerization reactions', 'is_correct': False}",False
True,Nobel Prize in Chemistry,-0.8,1,7,53,"{'confidence': 0.8, 'final': True, 'ground_truth': 'polymerization reactions', 'is_correct': False}",False
True,polymerization reactions,0.85,0,7,53,"{'confidence': 0.85, 'final': True, 'ground_truth': 'polymerization reactions', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,54,"{'confidence': 0.4, 'final': False, 'ground_truth': 'knight', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,54,"{'confidence': 0.4, 'final': False, 'ground_truth': 'knight', 'is_correct': True}",True
False,[HIDDEN],0.4,1,0,54,"{'confidence': 0.4, 'final': False, 'ground_truth': 'knight', 'is_correct': True}",True
False,[HIDDEN],0.7,1,7,54,"{'confidence': 0.7, 'final': False, 'ground_truth': 'knight', 'is_correct': True}",True
False,[HIDDEN],0.7,2,0,54,"{'confidence': 0.7, 'final': False, 'ground_truth': 'knight', 'is_correct': True}",True
False,[HIDDEN],0.7,2,7,54,"{'confidence': 0.7, 'final': False, 'ground_truth': 'knight', 'is_correct': True}",True
False,[HIDDEN],0.7,2,14,54,"{'confidence': 0.7, 'final': False, 'ground_truth': 'knight', 'is_correct': True}",True
True,knight,0.8,2,21,54,"{'confidence': 0.8, 'final': True, 'ground_truth': 'knight', 'is_correct': True}",True
True,knight,0.9,0,21,54,"{'confidence': 0.9, 'final': True, 'ground_truth': 'knight', 'is_correct': True}",True
False,[HIDDEN],0.3,0,7,55,"{'confidence': 0.3, 'final': False, 'ground_truth': 'Tutsi', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,55,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Tutsi', 'is_correct': False}",False
False,[HIDDEN],0.4,0,21,55,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Tutsi', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,55,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Tutsi', 'is_correct': False}",False
False,[HIDDEN],0.7,1,7,55,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Tutsi', 'is_correct': False}",False
False,[HIDDEN],0.7,1,14,55,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Tutsi', 'is_correct': False}",False
False,[HIDDEN],0.7,2,0,55,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Tutsi', 'is_correct': False}",False
False,[HIDDEN],0.6,2,7,55,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Tutsi', 'is_correct': False}",False
False,[HIDDEN],0.7,2,14,55,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Tutsi', 'is_correct': False}",False
False,[HIDDEN],0.7,2,21,55,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Tutsi', 'is_correct': False}",False
False,[HIDDEN],0.7,3,0,55,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Tutsi', 'is_correct': False}",False
True,Tutsi,0.8,3,7,55,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Tutsi', 'is_correct': True}",True
True,Tutsi,0.9,5,21,55,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Tutsi', 'is_correct': True}",True
False,[HIDDEN],0.7,0,7,56,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Charles Darwin', 'is_correct': True}",True
False,[HIDDEN],0.7,0,14,56,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Charles Darwin', 'is_correct': True}",True
False,[HIDDEN],0.6,1,0,56,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Charles Darwin', 'is_correct': True}",True
False,[HIDDEN],0.7,1,7,56,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Charles Darwin', 'is_correct': True}",True
False,[HIDDEN],0.7,1,14,56,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Charles Darwin', 'is_correct': True}",True
False,[HIDDEN],0.6,2,0,56,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Charles Darwin', 'is_correct': True}",True
False,[HIDDEN],0.7,2,7,56,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Charles Darwin', 'is_correct': False}",False
False,[HIDDEN],0.7,2,14,56,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Charles Darwin', 'is_correct': False}",False
False,[HIDDEN],0.7,2,15,56,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Charles Darwin', 'is_correct': False}",False
True,Charles Darwin,0.85,3,6,56,"{'confidence': 0.85, 'final': True, 'ground_truth': 'Charles Darwin', 'is_correct': True}",True
True,Charles Darwin,0.95,6,13,56,"{'confidence': 0.95, 'final': True, 'ground_truth': 'Charles Darwin', 'is_correct': True}",True
False,[HIDDEN],0.1,0,7,57,"{'confidence': 0.1, 'final': False, 'ground_truth': 'electromagnetic radiation', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,57,"{'confidence': 0.4, 'final': False, 'ground_truth': 'electromagnetic radiation', 'is_correct': False}",False
False,[HIDDEN],0.4,0,21,57,"{'confidence': 0.4, 'final': False, 'ground_truth': 'electromagnetic radiation', 'is_correct': False}",False
False,[HIDDEN],0.6,1,0,57,"{'confidence': 0.6, 'final': False, 'ground_truth': 'electromagnetic radiation', 'is_correct': False}",False
False,[HIDDEN],0.6,1,7,57,"{'confidence': 0.6, 'final': False, 'ground_truth': 'electromagnetic radiation', 'is_correct': False}",False
False,[HIDDEN],0.6,2,0,57,"{'confidence': 0.6, 'final': False, 'ground_truth': 'electromagnetic radiation', 'is_correct': False}",False
False,[HIDDEN],0.6,2,7,57,"{'confidence': 0.6, 'final': False, 'ground_truth': 'electromagnetic radiation', 'is_correct': True}",True
False,[HIDDEN],0.7,3,0,57,"{'confidence': 0.7, 'final': False, 'ground_truth': 'electromagnetic radiation', 'is_correct': True}",True
False,[HIDDEN],0.6,3,7,57,"{'confidence': 0.6, 'final': False, 'ground_truth': 'electromagnetic radiation', 'is_correct': True}",True
False,[HIDDEN],0.7,3,14,57,"{'confidence': 0.7, 'final': False, 'ground_truth': 'electromagnetic radiation', 'is_correct': True}",True
False,[HIDDEN],0.7,4,0,57,"{'confidence': 0.7, 'final': False, 'ground_truth': 'electromagnetic radiation', 'is_correct': False}",False
True,radiation,0.8,4,7,57,"{'confidence': 0.8, 'final': True, 'ground_truth': 'electromagnetic radiation', 'is_correct': True}",True
True,electromagnetic radiation,0.9,0,7,57,"{'confidence': 0.9, 'final': True, 'ground_truth': 'electromagnetic radiation', 'is_correct': True}",True
False,[HIDDEN],0.3,0,7,58,"{'confidence': 0.3, 'final': False, 'ground_truth': 'Katherine Mansfield', 'is_correct': False}",False
False,[HIDDEN],0.7,0,14,58,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Katherine Mansfield', 'is_correct': False}",False
False,[HIDDEN],0.4,0,21,58,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Katherine Mansfield', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,58,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Katherine Mansfield', 'is_correct': False}",False
False,[HIDDEN],0.7,1,7,58,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Katherine Mansfield', 'is_correct': True}",True
False,[HIDDEN],0.7,1,14,58,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Katherine Mansfield', 'is_correct': True}",True
True,Katherine Mansfield,0.8,2,0,58,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Katherine Mansfield', 'is_correct': True}",True
True,Katherine Mansfield,0.9,5,18,58,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Katherine Mansfield', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,59,"{'confidence': 0.4, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,59,"{'confidence': 0.4, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.6,0,21,59,"{'confidence': 0.6, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.4,0,28,59,"{'confidence': 0.4, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.4,1,0,59,"{'confidence': 0.4, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.4,1,7,59,"{'confidence': 0.4, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.4,1,14,59,"{'confidence': 0.4, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.2,2,0,59,"{'confidence': 0.2, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.3,2,7,59,"{'confidence': 0.3, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.4,2,14,59,"{'confidence': 0.4, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.2,2,21,59,"{'confidence': 0.2, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.3,3,0,59,"{'confidence': 0.3, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.6,3,7,59,"{'confidence': 0.6, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.6,3,14,59,"{'confidence': 0.6, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.6,3,21,59,"{'confidence': 0.6, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.4,3,28,59,"{'confidence': 0.4, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.6,4,0,59,"{'confidence': 0.6, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.6,4,7,59,"{'confidence': 0.6, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.3,5,0,59,"{'confidence': 0.3, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': False}",False
False,[HIDDEN],0.7,5,7,59,"{'confidence': 0.7, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': True}",True
False,[HIDDEN],0.6,5,14,59,"{'confidence': 0.6, 'final': False, 'ground_truth': 'da Gama family', 'is_correct': True}",True
True,da Gama family,0.9,0,14,59,"{'confidence': 0.9, 'final': True, 'ground_truth': 'da Gama family', 'is_correct': True}",True
False,[HIDDEN],0.6,0,7,60,"{'confidence': 0.6, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,60,"{'confidence': 0.4, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,60,"{'confidence': 0.7, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.6,1,7,60,"{'confidence': 0.6, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.6,1,14,60,"{'confidence': 0.6, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.4,1,21,60,"{'confidence': 0.4, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.4,1,28,60,"{'confidence': 0.4, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.4,2,0,60,"{'confidence': 0.4, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.7,2,7,60,"{'confidence': 0.7, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.7,2,14,60,"{'confidence': 0.7, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.6,2,21,60,"{'confidence': 0.6, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.6,3,0,60,"{'confidence': 0.6, 'final': False, 'ground_truth': 'double bass', 'is_correct': False}",False
False,[HIDDEN],0.7,3,7,60,"{'confidence': 0.7, 'final': False, 'ground_truth': 'double bass', 'is_correct': True}",True
False,[HIDDEN],0.7,4,0,60,"{'confidence': 0.7, 'final': False, 'ground_truth': 'double bass', 'is_correct': True}",True
True,double bass,0.8,4,7,60,"{'confidence': 0.8, 'final': True, 'ground_truth': 'double bass', 'is_correct': True}",True
True,double bass,0.9,0,7,60,"{'confidence': 0.9, 'final': True, 'ground_truth': 'double bass', 'is_correct': True}",True
False,[HIDDEN],0.3,0,7,61,"{'confidence': 0.3, 'final': False, 'ground_truth': 'Lollardy', 'is_correct': False}",False
False,[HIDDEN],0.6,0,14,61,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Lollardy', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,61,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Lollardy', 'is_correct': True}",True
False,[HIDDEN],0.6,1,7,61,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Lollardy', 'is_correct': True}",True
False,[HIDDEN],0.6,1,14,61,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Lollardy', 'is_correct': True}",True
False,[HIDDEN],0.7,2,0,61,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Lollardy', 'is_correct': True}",True
False,[HIDDEN],0.6,2,7,61,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Lollardy', 'is_correct': False}",False
False,[HIDDEN],0.7,2,14,61,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Lollardy', 'is_correct': True}",True
False,[HIDDEN],0.7,3,0,61,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Lollardy', 'is_correct': True}",True
False,[HIDDEN],0.7,3,7,61,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Lollardy', 'is_correct': True}",True
False,[HIDDEN],0.7,3,14,61,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Lollardy', 'is_correct': True}",True
True,Lollardy,0.8,4,0,61,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Lollardy', 'is_correct': True}",True
True,Lollardy,0.9,6,13,61,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Lollardy', 'is_correct': True}",True
False,[HIDDEN],0.3,0,7,62,"{'confidence': 0.3, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,62,"{'confidence': 0.4, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,62,"{'confidence': 0.7, 'final': False, 'ground_truth': 'gas station', 'is_correct': True}",True
False,[HIDDEN],0.6,1,7,62,"{'confidence': 0.6, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.7,1,14,62,"{'confidence': 0.7, 'final': False, 'ground_truth': 'gas station', 'is_correct': True}",True
False,[HIDDEN],0.7,1,21,62,"{'confidence': 0.7, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.4,2,0,62,"{'confidence': 0.4, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.6,2,7,62,"{'confidence': 0.6, 'final': False, 'ground_truth': 'gas station', 'is_correct': True}",True
False,[HIDDEN],0.5,2,14,62,"{'confidence': 0.5, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.6,2,21,62,"{'confidence': 0.6, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.6,4,3,62,"{'confidence': 0.6, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.4,5,0,62,"{'confidence': 0.4, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.6,5,7,62,"{'confidence': 0.6, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.3,6,0,62,"{'confidence': 0.3, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.6,6,7,62,"{'confidence': 0.6, 'final': False, 'ground_truth': 'gas station', 'is_correct': False}",False
False,[HIDDEN],0.7,6,14,62,"{'confidence': 0.7, 'final': False, 'ground_truth': 'gas station', 'is_correct': True}",True
False,[HIDDEN],0.7,7,0,62,"{'confidence': 0.7, 'final': False, 'ground_truth': 'gas station', 'is_correct': True}",True
True,gas station,0.8,7,7,62,"{'confidence': 0.8, 'final': True, 'ground_truth': 'gas station', 'is_correct': True}",True
True,gas station,0.9,0,7,62,"{'confidence': 0.9, 'final': True, 'ground_truth': 'gas station', 'is_correct': True}",True
False,[HIDDEN],0.6,1,5,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,1,12,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,1,19,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,1,26,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,2,0,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,2,7,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.7,2,14,63,"{'confidence': 0.7, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,3,0,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,3,7,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,3,14,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.7,3,21,63,"{'confidence': 0.7, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.7,4,0,63,"{'confidence': 0.7, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,4,7,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,5,0,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,5,7,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.7,5,14,63,"{'confidence': 0.7, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.7,6,0,63,"{'confidence': 0.7, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.7,6,7,63,"{'confidence': 0.7, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.6,6,14,63,"{'confidence': 0.6, 'final': False, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
True,measuring the Earth's circumference,-0.85,0,14,63,"{'confidence': 0.85, 'final': True, 'ground_truth': ""measuring the Earth's circumference"", 'is_correct': False}",False
False,[HIDDEN],0.7,0,7,64,"{'confidence': 0.7, 'final': False, 'ground_truth': 'nitrogen fixation', 'is_correct': False}",False
False,[HIDDEN],0.4,1,0,64,"{'confidence': 0.4, 'final': False, 'ground_truth': 'nitrogen fixation', 'is_correct': True}",True
False,[HIDDEN],0.7,1,7,64,"{'confidence': 0.7, 'final': False, 'ground_truth': 'nitrogen fixation', 'is_correct': False}",False
False,[HIDDEN],0.4,1,14,64,"{'confidence': 0.4, 'final': False, 'ground_truth': 'nitrogen fixation', 'is_correct': True}",True
False,[HIDDEN],0.6,2,0,64,"{'confidence': 0.6, 'final': False, 'ground_truth': 'nitrogen fixation', 'is_correct': False}",False
False,[HIDDEN],0.6,2,7,64,"{'confidence': 0.6, 'final': False, 'ground_truth': 'nitrogen fixation', 'is_correct': False}",False
False,[HIDDEN],0.7,3,0,64,"{'confidence': 0.7, 'final': False, 'ground_truth': 'nitrogen fixation', 'is_correct': True}",True
False,[HIDDEN],0.5,3,7,64,"{'confidence': 0.5, 'final': False, 'ground_truth': 'nitrogen fixation', 'is_correct': True}",True
False,[HIDDEN],0.7,3,14,64,"{'confidence': 0.7, 'final': False, 'ground_truth': 'nitrogen fixation', 'is_correct': True}",True
False,[HIDDEN],0.7,3,21,64,"{'confidence': 0.7, 'final': False, 'ground_truth': 'nitrogen fixation', 'is_correct': True}",True
True,nitrogen fixation,0.8,4,0,64,"{'confidence': 0.8, 'final': True, 'ground_truth': 'nitrogen fixation', 'is_correct': True}",True
True,nitrogen fixation,0.9,0,0,64,"{'confidence': 0.9, 'final': True, 'ground_truth': 'nitrogen fixation', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,65,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Set', 'is_correct': False}",False
False,[HIDDEN],0.3,0,14,65,"{'confidence': 0.3, 'final': False, 'ground_truth': 'Set', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,65,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Set', 'is_correct': False}",False
False,[HIDDEN],0.6,1,7,65,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Set', 'is_correct': True}",True
False,[HIDDEN],0.6,1,14,65,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Set', 'is_correct': True}",True
False,[HIDDEN],0.7,2,0,65,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Set', 'is_correct': True}",True
False,[HIDDEN],0.7,2,7,65,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Set', 'is_correct': True}",True
False,[HIDDEN],0.7,2,14,65,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Set', 'is_correct': True}",True
False,[HIDDEN],0.7,3,0,65,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Set', 'is_correct': True}",True
False,[HIDDEN],0.7,3,7,65,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Set', 'is_correct': True}",True
False,[HIDDEN],0.7,4,0,65,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Set', 'is_correct': True}",True
False,[HIDDEN],0.7,4,7,65,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Set', 'is_correct': True}",True
True,Set,0.8,4,14,65,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Set', 'is_correct': True}",True
True,Set,0.9,0,14,65,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Set', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,66,"{'confidence': 0.4, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,66,"{'confidence': 0.4, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
False,[HIDDEN],0.4,0,21,66,"{'confidence': 0.4, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,66,"{'confidence': 0.7, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
False,[HIDDEN],0.7,1,7,66,"{'confidence': 0.7, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
